MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=16
   0/16 UIDs ineligible because on shortlist for births. 
   4,    8 : pair_score 9.263e+02, size 447. 479.
  12,   19 : pair_score 9.187e+02, size 455. 462.
   0,   12 : pair_score 9.053e+02, size 449. 455.
   8,   26 : pair_score 9.048e+02, size 479. 425.
   0,    4 : pair_score 8.967e+02, size 449. 447.
   3,   26 : pair_score 8.564e+02, size 430. 425.
  12,   27 : pair_score 8.356e+02, size 455. 379.
   2,   15 : pair_score 7.123e+02, size 197. 515.
   2,    8 : pair_score 6.763e+02, size 197. 479.
   2,   19 : pair_score 6.601e+02, size 197. 462.
   2,   12 : pair_score 6.530e+02, size 197. 455.
   6,   99 : pair_score 4.979e+02, size 210. 287.
   6,   98 : pair_score 4.696e+02, size 210. 259.
   2,   98 : pair_score 4.564e+02, size 197. 259.
EVALUATING merges at lap 77.00
   8,   15 : rejected. changed_loss  5.376e-02   merged_size 994.  
   0,   15 : rejected. changed_loss  4.749e-02   merged_size 964.  
   4,   15 : rejected. changed_loss  3.026e-02   merged_size 962.  
   0,    8 : rejected. changed_loss  3.659e-02   merged_size 928.  
   4,    8 : rejected. changed_loss  4.694e-02   merged_size 926.  
  12,   19 : rejected. changed_loss  5.150e-02   merged_size 918.  
   0,   12 : rejected. changed_loss  3.588e-02   merged_size 905.  
   8,   26 : rejected. changed_loss  3.438e-02   merged_size 903.  
   0,    4 : rejected. changed_loss  3.055e-02   merged_size 896.  
   3,   26 : rejected. changed_loss  3.880e-02   merged_size 855.  
  12,   27 : rejected. changed_loss  4.250e-02   merged_size 835.  
   2,   15 : rejected. changed_loss  4.359e-02   merged_size 713.  
   2,    8 : rejected. changed_loss  2.686e-02   merged_size 677.  
   2,   19 : rejected. changed_loss  4.114e-02   merged_size 661.  
   2,   12 : rejected. changed_loss  2.245e-02   merged_size 654.  
   6,   99 : rejected. changed_loss  2.643e-02   merged_size 497.  
   6,   98 : rejected. changed_loss  2.513e-02   merged_size 469.  
   2,   98 : rejected. changed_loss  3.959e-02   merged_size 457.  
MERGE @ lap 77.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 77.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   15/78 pairs eligible. 63 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,   15 : pair_score 9.457e+02, size 430. 515.
   3,    8 : pair_score 9.097e+02, size 430. 479.
  15,   27 : pair_score 8.949e+02, size 515. 379.
   0,    3 : pair_score 8.800e+02, size 449. 430.
   3,    4 : pair_score 8.779e+02, size 430. 447.
   8,   27 : pair_score 8.588e+02, size 479. 379.
   0,   27 : pair_score 8.292e+02, size 449. 379.
   4,   27 : pair_score 8.270e+02, size 447. 379.
  26,   27 : pair_score 8.043e+02, size 424. 379.
  19,   99 : pair_score 7.504e+02, size 462. 287.
   0,   99 : pair_score 7.369e+02, size 449. 287.
   0,   98 : pair_score 7.086e+02, size 449. 259.
   0,    2 : pair_score 6.477e+02, size 449. 198.
  98,   99 : pair_score 5.467e+02, size 259. 287.
   2,    6 : pair_score 4.087e+02, size 198. 210.
EVALUATING merges at lap 78.00
   3,   15 : rejected. changed_loss  3.157e-02   merged_size 945.  
   3,    8 : rejected. changed_loss  4.385e-02   merged_size 909.  
  15,   27 : rejected. changed_loss  4.923e-02   merged_size 894.  
   0,    3 : rejected. changed_loss  3.372e-02   merged_size 879.  
   3,    4 : rejected. changed_loss  3.832e-02   merged_size 877.  
   8,   27 : rejected. changed_loss  3.456e-02   merged_size 858.  
   0,   27 : rejected. changed_loss  2.826e-02   merged_size 829.  
   4,   27 : rejected. changed_loss  3.717e-02   merged_size 826.  
  26,   27 : rejected. changed_loss  3.416e-02   merged_size 803.  
  19,   99 : rejected. changed_loss  4.359e-02   merged_size 750.  
   0,   99 : rejected. changed_loss  3.602e-02   merged_size 736.  
   0,   98 : rejected. changed_loss  3.549e-02   merged_size 708.  
   0,    2 : rejected. changed_loss  2.296e-02   merged_size 648.  
  98,   99 : rejected. changed_loss  1.108e-02   merged_size 546.  
   2,    6 : rejected. changed_loss  8.676e-03   merged_size 409.  
MERGE @ lap 78.00 : 0/15 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 78.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   13/78 pairs eligible. 65 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
  15,   19 : pair_score 9.780e+02, size 515. 462.
  12,   15 : pair_score 9.712e+02, size 456. 515.
   8,   19 : pair_score 9.419e+02, size 479. 462.
   8,   12 : pair_score 9.351e+02, size 479. 456.
   4,   12 : pair_score 9.033e+02, size 447. 456.
  12,   26 : pair_score 8.796e+02, size 456. 423.
  19,   27 : pair_score 8.427e+02, size 462. 379.
   2,    4 : pair_score 6.465e+02, size 199. 447.
  27,   98 : pair_score 6.390e+02, size 379. 259.
   2,    3 : pair_score 6.300e+02, size 199. 430.
   2,   26 : pair_score 6.228e+02, size 199. 423.
   2,   27 : pair_score 5.791e+02, size 199. 379.
   2,   99 : pair_score 4.868e+02, size 199. 287.
EVALUATING merges at lap 79.00
  15,   19 : rejected. changed_loss  3.781e-02   merged_size 978.  
  12,   15 : rejected. changed_loss  4.313e-02   merged_size 971.  
   8,   19 : rejected. changed_loss  5.634e-02   merged_size 941.  
   8,   12 : rejected. changed_loss  4.659e-02   merged_size 935.  
   4,   12 : rejected. changed_loss  1.827e-02   merged_size 903.  
  12,   26 : rejected. changed_loss  3.681e-02   merged_size 878.  
  19,   27 : rejected. changed_loss  3.216e-02   merged_size 842.  
   2,    4 : rejected. changed_loss  3.288e-02   merged_size 647.  
  27,   98 : rejected. changed_loss  4.222e-02   merged_size 638.  
   2,    3 : rejected. changed_loss  2.417e-02   merged_size 630.  
   2,   26 : rejected. changed_loss  8.858e-03   merged_size 622.  
   2,   27 : rejected. changed_loss  1.243e-02   merged_size 580.  
   2,   99 : rejected. changed_loss  3.770e-02   merged_size 487.  
MERGE @ lap 79.00 : 0/13 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 79.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   11/78 pairs eligible. 67 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
  15,   26 : pair_score 9.375e+02, size 515. 422.
   3,   19 : pair_score 8.936e+02, size 430. 462.
  19,   26 : pair_score 8.854e+02, size 462. 422.
   0,   26 : pair_score 8.717e+02, size 449. 422.
   4,   26 : pair_score 8.696e+02, size 447. 422.
   2,   15 : pair_score 7.154e+02, size 200. 515.
   2,    8 : pair_score 6.793e+02, size 200. 479.
  27,   99 : pair_score 6.673e+02, size 379. 287.
   2,   19 : pair_score 6.633e+02, size 200. 462.
   2,   12 : pair_score 6.566e+02, size 200. 456.
   2,   98 : pair_score 4.595e+02, size 200. 259.
EVALUATING merges at lap 80.00
  15,   26 : rejected. changed_loss  5.980e-02   merged_size 936.  
   3,   19 : rejected. changed_loss  3.323e-02   merged_size 893.  
  19,   26 : rejected. changed_loss  5.123e-02   merged_size 884.  
   0,   26 : rejected. changed_loss  3.270e-02   merged_size 870.  
   4,   26 : rejected. changed_loss  4.714e-02   merged_size 868.  
   2,   15 : rejected. changed_loss  4.385e-02   merged_size 716.  
   2,    8 : rejected. changed_loss  2.696e-02   merged_size 680.  
  27,   99 : rejected. changed_loss  4.495e-02   merged_size 667.  
   2,   19 : rejected. changed_loss  4.132e-02   merged_size 664.  
   2,   12 : rejected. changed_loss  2.265e-02   merged_size 657.  
   2,   98 : rejected. changed_loss  3.970e-02   merged_size 460.  
MERGE @ lap 80.00 : 0/11 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 80.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   17/78 pairs eligible. 61 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,   19 : pair_score 9.122e+02, size 449. 462.
   4,   19 : pair_score 9.101e+02, size 447. 462.
   3,   12 : pair_score 8.870e+02, size 430. 456.
   3,   27 : pair_score 8.104e+02, size 430. 379.
  15,   99 : pair_score 8.026e+02, size 515. 287.
  15,   98 : pair_score 7.743e+02, size 515. 259.
   8,   99 : pair_score 7.665e+02, size 478. 287.
   8,   98 : pair_score 7.382e+02, size 478. 259.
   4,   99 : pair_score 7.346e+02, size 447. 287.
   6,   15 : pair_score 7.255e+02, size 210. 515.
   3,   99 : pair_score 7.181e+02, size 430. 287.
  26,   99 : pair_score 7.089e+02, size 421. 287.
   4,   98 : pair_score 7.063e+02, size 447. 259.
   3,   98 : pair_score 6.898e+02, size 430. 259.
   6,    8 : pair_score 6.894e+02, size 210. 478.
   4,    6 : pair_score 6.575e+02, size 447. 210.
   3,    6 : pair_score 6.410e+02, size 430. 210.
EVALUATING merges at lap 81.00
   0,   19 : rejected. changed_loss  3.182e-02   merged_size 912.  
   4,   19 : rejected. changed_loss  3.372e-02   merged_size 910.  
   3,   12 : rejected. changed_loss  3.736e-02   merged_size 887.  
   3,   27 : rejected. changed_loss  3.996e-02   merged_size 810.  
  15,   99 : rejected. changed_loss  3.942e-02   merged_size 802.  
  15,   98 : rejected. changed_loss  3.564e-02   merged_size 774.  
   8,   99 : rejected. changed_loss  4.866e-02   merged_size 766.  
   8,   98 : rejected. changed_loss  5.001e-02   merged_size 738.  
   4,   99 : rejected. changed_loss  3.728e-02   merged_size 734.  
   6,   15 : rejected. changed_loss  2.695e-02   merged_size 725.  
   3,   99 : rejected. changed_loss  3.373e-02   merged_size 718.  
  26,   99 : rejected. changed_loss  3.829e-02   merged_size 707.  
   4,   98 : rejected. changed_loss  3.331e-02   merged_size 706.  
   3,   98 : rejected. changed_loss  3.771e-02   merged_size 689.  
   6,    8 : rejected. changed_loss  3.703e-02   merged_size 689.  
   4,    6 : rejected. changed_loss  1.976e-02   merged_size 657.  
   3,    6 : rejected. changed_loss  1.201e-02   merged_size 641.  
MERGE @ lap 81.00 : 0/17 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 81.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   11/78 pairs eligible. 67 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
  12,   99 : pair_score 7.440e+02, size 456. 287.
  19,   98 : pair_score 7.222e+02, size 463. 259.
  12,   98 : pair_score 7.157e+02, size 456. 259.
  26,   98 : pair_score 6.797e+02, size 420. 259.
   6,   19 : pair_score 6.735e+02, size 210. 463.
   6,   12 : pair_score 6.669e+02, size 210. 456.
   0,    6 : pair_score 6.596e+02, size 449. 210.
   0,    2 : pair_score 6.514e+02, size 449. 202.
   6,   26 : pair_score 6.309e+02, size 210. 420.
   6,   27 : pair_score 5.902e+02, size 210. 379.
EVALUATING merges at lap 82.00
  12,   99 : rejected. changed_loss  3.905e-02   merged_size 744.  
  19,   98 : rejected. changed_loss  3.686e-02   merged_size 722.  
  12,   98 : rejected. changed_loss  3.934e-02   merged_size 715.  
  26,   98 : rejected. changed_loss  3.962e-02   merged_size 678.  
   6,   19 : rejected. changed_loss  1.640e-02   merged_size 673.  
   6,   12 : rejected. changed_loss  2.801e-02   merged_size 667.  
   0,    6 : rejected. changed_loss  1.957e-02   merged_size 659.  
   0,    2 : rejected. changed_loss  2.307e-02   merged_size 652.  
   6,   26 : rejected. changed_loss  3.382e-02   merged_size 630.  
   6,   27 : rejected. changed_loss  1.710e-02   merged_size 590.  
MERGE @ lap 82.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 82.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   19/78 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   8,   15 : pair_score 9.941e+02, size 478. 515.
   0,   15 : pair_score 9.642e+02, size 449. 515.
   4,   15 : pair_score 9.621e+02, size 447. 515.
   0,    8 : pair_score 9.281e+02, size 449. 478.
   4,    8 : pair_score 9.260e+02, size 447. 478.
  12,   19 : pair_score 9.196e+02, size 456. 463.
   0,   12 : pair_score 9.057e+02, size 449. 456.
   8,   26 : pair_score 8.986e+02, size 478. 419.
   0,    4 : pair_score 8.961e+02, size 449. 447.
   3,   26 : pair_score 8.502e+02, size 430. 419.
  12,   27 : pair_score 8.364e+02, size 456. 379.
   2,    4 : pair_score 6.501e+02, size 203. 447.
   2,    3 : pair_score 6.336e+02, size 203. 430.
   2,   26 : pair_score 6.227e+02, size 203. 419.
   2,   27 : pair_score 5.828e+02, size 203. 379.
   6,   99 : pair_score 4.980e+02, size 210. 287.
   2,   99 : pair_score 4.905e+02, size 203. 287.
   6,   98 : pair_score 4.697e+02, size 210. 259.
EVALUATING merges at lap 83.00
   8,   15 : rejected. changed_loss  5.376e-02   merged_size 994.  
   0,   15 : rejected. changed_loss  4.748e-02   merged_size 964.  
   4,   15 : rejected. changed_loss  3.024e-02   merged_size 962.  
   0,    8 : rejected. changed_loss  3.662e-02   merged_size 928.  
   4,    8 : rejected. changed_loss  4.693e-02   merged_size 925.  
  12,   19 : rejected. changed_loss  5.151e-02   merged_size 919.  
   0,   12 : rejected. changed_loss  3.586e-02   merged_size 905.  
   8,   26 : rejected. changed_loss  3.430e-02   merged_size 897.  
   0,    4 : rejected. changed_loss  3.055e-02   merged_size 896.  
   3,   26 : rejected. changed_loss  3.866e-02   merged_size 849.  
  12,   27 : rejected. changed_loss  4.247e-02   merged_size 836.  
   2,    4 : rejected. changed_loss  3.313e-02   merged_size 650.  
   2,    3 : rejected. changed_loss  2.440e-02   merged_size 634.  
   2,   26 : rejected. changed_loss  8.832e-03   merged_size 622.  
   2,   27 : rejected. changed_loss  1.257e-02   merged_size 583.  
   6,   99 : rejected. changed_loss  2.642e-02   merged_size 497.  
   2,   99 : rejected. changed_loss  3.785e-02   merged_size 491.  
   6,   98 : rejected. changed_loss  2.512e-02   merged_size 469.  
MERGE @ lap 83.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 83.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   19/78 pairs eligible. 59 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,   15 : pair_score 9.457e+02, size 430. 515.
   3,    8 : pair_score 9.095e+02, size 430. 478.
  15,   27 : pair_score 8.949e+02, size 515. 379.
   0,    3 : pair_score 8.796e+02, size 449. 430.
   3,    4 : pair_score 8.775e+02, size 430. 446.
   8,   27 : pair_score 8.587e+02, size 478. 379.
   0,   27 : pair_score 8.288e+02, size 449. 379.
   4,   27 : pair_score 8.268e+02, size 446. 379.
  26,   27 : pair_score 7.987e+02, size 418. 379.
  19,   99 : pair_score 7.506e+02, size 463. 287.
   0,   99 : pair_score 7.365e+02, size 449. 287.
   2,   15 : pair_score 7.188e+02, size 203. 515.
   0,   98 : pair_score 7.083e+02, size 449. 259.
   2,    8 : pair_score 6.827e+02, size 203. 478.
   2,   19 : pair_score 6.668e+02, size 203. 463.
   2,   12 : pair_score 6.604e+02, size 203. 456.
  98,   99 : pair_score 5.467e+02, size 259. 287.
   2,   98 : pair_score 4.629e+02, size 203. 259.
EVALUATING merges at lap 84.00
   3,   15 : rejected. changed_loss  3.156e-02   merged_size 945.  
   3,    8 : rejected. changed_loss  4.385e-02   merged_size 909.  
  15,   27 : rejected. changed_loss  4.923e-02   merged_size 894.  
   0,    3 : rejected. changed_loss  3.372e-02   merged_size 879.  
   3,    4 : rejected. changed_loss  3.831e-02   merged_size 877.  
   8,   27 : rejected. changed_loss  3.457e-02   merged_size 858.  
   0,   27 : rejected. changed_loss  2.827e-02   merged_size 828.  
   4,   27 : rejected. changed_loss  3.714e-02   merged_size 826.  
  26,   27 : rejected. changed_loss  3.423e-02   merged_size 797.  
  19,   99 : rejected. changed_loss  4.360e-02   merged_size 750.  
   0,   99 : rejected. changed_loss  3.600e-02   merged_size 736.  
   2,   15 : rejected. changed_loss  4.416e-02   merged_size 719.  
   0,   98 : rejected. changed_loss  3.548e-02   merged_size 708.  
   2,    8 : rejected. changed_loss  2.711e-02   merged_size 683.  
   2,   19 : rejected. changed_loss  4.154e-02   merged_size 667.  
   2,   12 : rejected. changed_loss  2.288e-02   merged_size 661.  
  98,   99 : rejected. changed_loss  1.108e-02   merged_size 546.  
   2,   98 : rejected. changed_loss  3.983e-02   merged_size 463.  
MERGE @ lap 84.00 : 0/18 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 84.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   9/78 pairs eligible. 69 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
  15,   19 : pair_score 9.782e+02, size 515. 463.
  12,   15 : pair_score 9.718e+02, size 456. 515.
   8,   19 : pair_score 9.421e+02, size 478. 463.
   8,   12 : pair_score 9.356e+02, size 478. 456.
   4,   12 : pair_score 9.036e+02, size 446. 456.
  12,   26 : pair_score 8.749e+02, size 456. 418.
  19,   27 : pair_score 8.429e+02, size 463. 379.
  27,   98 : pair_score 6.390e+02, size 379. 259.
   2,    6 : pair_score 4.150e+02, size 204. 210.
EVALUATING merges at lap 85.00
  15,   19 : rejected. changed_loss  3.780e-02   merged_size 978.  
  12,   15 : rejected. changed_loss  4.314e-02   merged_size 971.  
   8,   19 : rejected. changed_loss  5.633e-02   merged_size 942.  
   8,   12 : rejected. changed_loss  4.657e-02   merged_size 935.  
   4,   12 : rejected. changed_loss  1.825e-02   merged_size 903.  
  12,   26 : rejected. changed_loss  3.685e-02   merged_size 874.  
  19,   27 : rejected. changed_loss  3.215e-02   merged_size 843.  
  27,   98 : rejected. changed_loss  4.223e-02   merged_size 639.  
   2,    6 : rejected. changed_loss  9.040e-03   merged_size 415.  
MERGE @ lap 85.00 : 0/9 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 85.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   7/78 pairs eligible. 71 disqualified by past failures.
